mem,time,clus,dist
r21i1p1f2,2008-07-16,3,14.45246817446065
r26i1p1f2,1941-01-16,3,14.549905467737078
r6i1p1f2,1949-02-15,3,14.803677669349518
r21i1p1f2,1987-02-15,3,14.826662593556422
r16i1p1f2,1995-02-15,3,15.117727014160957
r1i1p1f2,2008-02-15,3,15.197492399809986
r21i1p1f2,1966-07-16,3,15.296921065224682
r16i1p1f2,1963-12-16,3,15.321896849068741
r6i1p1f2,1963-05-16,3,15.504235005238982
r1i1p1f2,1977-01-16,3,15.575483823597313
r21i1p1f2,1965-05-16,3,15.586766786644088
r21i1p1f2,1956-12-16,3,15.609332789208915
r6i1p1f2,1968-06-16,3,15.654131729056758
r26i1p1f2,1982-04-16,3,15.661664987199583
r26i1p1f2,1965-11-16,3,15.728788662562236
r6i1p1f2,1949-11-16,3,15.740109862276158
r6i1p1f2,1955-02-15,3,15.757212591301258
r16i1p1f2,1948-12-16,3,15.766778395339461
r1i1p1f2,1960-08-16,3,15.819869260324364
r1i1p1f2,1942-06-16,3,15.83505530259388
r26i1p1f2,1960-09-16,3,15.868112141904662
r26i1p1f2,1991-02-15,3,15.938138475109115
r1i1p1f2,1956-05-16,3,16.101170178819945
r16i1p1f2,1977-01-16,3,16.10579457597485
r11i1p1f2,1965-07-16,3,16.13546912880173
r1i1p1f2,1960-05-16,3,16.15639629699931
r16i1p1f2,1981-12-16,3,16.162175720802818
r1i1p1f2,1977-02-15,3,16.214266340637295
r26i1p1f2,1991-08-16,3,16.26953451703532
r26i1p1f2,1946-06-16,3,16.27268001349074
r21i1p1f2,1985-11-16,3,16.32862125738091
r16i1p1f2,1978-11-16,3,16.344609883832078
r1i1p1f2,1976-12-16,3,16.36555014431591
r6i1p1f2,1941-11-16,3,16.478553671270888
r1i1p1f2,1981-03-16,3,16.58298386655478
r6i1p1f2,1948-05-16,3,16.58624130636895
r6i1p1f2,1992-07-16,3,16.587607242735043
r26i1p1f2,1997-01-16,3,16.59421496926238
r11i1p1f2,2010-02-15,3,16.621252521568334
r6i1p1f2,1963-04-16,3,16.644677278247606
r26i1p1f2,2005-12-16,3,16.647039325752754
r16i1p1f2,1992-02-15,3,16.69080478411217
r21i1p1f2,2013-01-16,3,16.699643351523502
r1i1p1f2,1960-09-16,3,16.727165638129698
r16i1p1f2,1967-10-16,3,16.787665534578707
r16i1p1f2,1984-03-16,3,16.847575480066812
r1i1p1f2,1993-03-16,3,16.848747667452056
r26i1p1f2,1965-02-15,3,16.880450907125404
r26i1p1f2,1941-11-16,3,16.897288443041916
r6i1p1f2,1970-11-16,3,16.92298140038382
r6i1p1f2,1941-12-16,3,16.93808298927547
r16i1p1f2,1976-12-16,3,16.942331419400176
r11i1p1f2,1970-01-16,3,16.94265675064337
r1i1p1f2,1992-07-16,3,17.012058443146415
r21i1p1f2,1985-12-16,3,17.06735513260112
r16i1p1f2,1972-07-16,3,17.081986749019663
r21i1p1f2,1980-03-16,3,17.083190537027143
r6i1p1f2,1952-12-16,3,17.089709463333886
r1i1p1f2,1976-11-16,3,17.13492413146159
r11i1p1f2,1970-09-16,3,17.156381366701204
r21i1p1f2,1979-08-16,3,17.169430969156295
r26i1p1f2,1967-04-16,3,17.21551130615752
r6i1p1f2,1970-12-16,3,17.286739424783555
r26i1p1f2,2002-01-16,3,17.29240542877171
r21i1p1f2,1963-05-16,3,17.293773403943586
r1i1p1f2,2013-05-16,3,17.338954307498266
r21i1p1f2,1984-12-16,3,17.377196562474786
r21i1p1f2,2006-05-16,3,17.389479856596783
r21i1p1f2,1951-04-16,3,17.441276462525355
r16i1p1f2,1963-11-16,3,17.47852780087512
r6i1p1f2,1989-03-16,3,17.487667197713076
r26i1p1f2,1975-11-16,3,17.497155374114776
r26i1p1f2,1948-06-16,3,17.50307321144714
r16i1p1f2,1940-11-16,3,17.554227214102372
r11i1p1f2,1964-12-16,3,17.58994919546709
r6i1p1f2,1953-08-16,3,17.591176329957737
r21i1p1f2,2006-04-16,3,17.601009611357615
r16i1p1f2,1996-11-16,3,17.612308178485062
r11i1p1f2,1953-03-16,3,17.6141244854937
r21i1p1f2,1984-10-16,3,17.65832890588885
r26i1p1f2,1987-12-16,3,17.699759260739935
r6i1p1f2,1970-08-16,3,17.715603753837062
r1i1p1f2,1997-11-16,3,17.780227554233722
r16i1p1f2,1982-02-15,3,17.783350028466778
r11i1p1f2,1963-11-16,3,17.82325928603836
r26i1p1f2,1988-02-15,3,17.825825216544356
r21i1p1f2,1972-03-16,3,17.849824513270928
r21i1p1f2,1997-03-16,3,17.8519322432393
r6i1p1f2,2004-02-15,3,17.85448622548937
r21i1p1f2,1966-06-16,3,17.90203062314385
r21i1p1f2,1997-04-16,3,17.915673585552728
r6i1p1f2,1942-01-16,3,17.927166750298742
r6i1p1f2,1979-11-16,3,17.933807368570996
r16i1p1f2,2009-11-16,3,17.95158533425215
r6i1p1f2,1989-01-16,3,17.956999824943434
r21i1p1f2,1995-08-16,3,17.97836304189424
r1i1p1f2,2009-07-16,3,18.005860408063516
r11i1p1f2,1974-01-16,3,18.008550117928497
r6i1p1f2,1961-08-16,3,18.00998707301446
r26i1p1f2,1972-04-16,3,18.018765120787897
r1i1p1f2,1997-04-16,3,18.020667941112464
r11i1p1f2,1977-06-16,3,18.05633015540251
r11i1p1f2,1951-10-16,3,18.066951473491653
r1i1p1f2,1956-06-16,3,18.08784521831684
r16i1p1f2,1947-12-16,3,18.088635126749185
r11i1p1f2,1951-01-16,3,18.101273704588714
r21i1p1f2,1943-05-16,3,18.159815487007474
r16i1p1f2,1989-06-16,3,18.180466256057663
r6i1p1f2,1991-05-16,3,18.181424390497025
r6i1p1f2,1974-10-16,3,18.203527994756787
r26i1p1f2,1992-11-16,3,18.21698380696618
r1i1p1f2,1979-06-16,3,18.221268512453406
r11i1p1f2,1965-12-16,3,18.23487709807229
r26i1p1f2,1960-02-15,3,18.24820701671228
r26i1p1f2,1958-11-16,3,18.255639212359437
r26i1p1f2,1957-03-16,3,18.28370774323553
r6i1p1f2,1953-09-16,3,18.28845177874957
r21i1p1f2,1956-11-16,3,18.305940487560342
r21i1p1f2,1962-04-16,3,18.311582797119232
r1i1p1f2,1940-10-16,3,18.324661605570807
r11i1p1f2,2003-05-16,3,18.33400878095692
r21i1p1f2,1998-08-16,3,18.345649913616647
r1i1p1f2,1963-03-16,3,18.36440207174711
r26i1p1f2,1959-12-16,3,18.36517611911324
r11i1p1f2,1990-01-16,3,18.368971092484678
r11i1p1f2,1971-10-16,3,18.37024258378135
r21i1p1f2,1944-12-16,3,18.37769192785716
r26i1p1f2,1977-10-16,3,18.388614364739297
r16i1p1f2,1944-04-16,3,18.39618383214309
r16i1p1f2,1973-09-16,3,18.399985825736593
r11i1p1f2,1973-04-16,3,18.40852809881812
r1i1p1f2,1994-06-16,3,18.40887443505482
r1i1p1f2,1943-12-16,3,18.41652371560509
r1i1p1f2,1980-11-16,3,18.422993098510702
r16i1p1f2,1970-07-16,3,18.43592926312882
r11i1p1f2,1988-04-16,3,18.470595349171163
r1i1p1f2,1940-12-16,3,18.47818838070719
r21i1p1f2,1971-11-16,3,18.47830955874369
r11i1p1f2,1971-12-16,3,18.48109827025199
r26i1p1f2,1946-04-16,3,18.48391874267878
r6i1p1f2,1965-08-16,3,18.487414585596234
r26i1p1f2,1967-05-16,3,18.49904163833481
r26i1p1f2,1994-05-16,3,18.502871901907433
r26i1p1f2,1976-03-16,3,18.511712797282055
r16i1p1f2,2012-11-16,3,18.51473643845176
r26i1p1f2,1952-02-15,3,18.514978826956813
r26i1p1f2,1980-04-16,3,18.552857086995413
r21i1p1f2,1998-03-16,3,18.57380730946844
r16i1p1f2,1979-11-16,3,18.595165258143016
r21i1p1f2,1954-06-16,3,18.597117546726825
r21i1p1f2,2008-05-16,3,18.60659949422421
r21i1p1f2,1994-07-16,3,18.608324257978
r1i1p1f2,1943-01-16,3,18.612762980423867
r16i1p1f2,1981-11-16,3,18.626639824138973
r6i1p1f2,1949-05-16,3,18.648906264505047
r1i1p1f2,1970-07-16,3,18.652497706201665
r21i1p1f2,2003-05-16,3,18.67915935362232
r1i1p1f2,1953-09-16,3,18.683000172153896
r26i1p1f2,1988-01-16,3,18.694989601643616
r11i1p1f2,2003-03-16,3,18.708316438748245
r11i1p1f2,1963-06-16,3,18.75057746870269
r16i1p1f2,1990-02-15,3,18.75555205603912
r21i1p1f2,2010-07-16,3,18.76076447804756
r16i1p1f2,1947-05-16,3,18.762700837519436
r1i1p1f2,1940-11-16,3,18.76606417006781
r6i1p1f2,1949-03-16,3,18.779852196112792
r11i1p1f2,1974-09-16,3,18.78664519595896
r26i1p1f2,1967-01-16,3,18.796458922039793
r16i1p1f2,1989-05-16,3,18.805207132403783
r26i1p1f2,1980-06-16,3,18.826737493840717
r11i1p1f2,1966-02-15,3,18.836638099563793
r21i1p1f2,2009-02-15,3,18.854439114787404
r1i1p1f2,1967-04-16,3,18.87308724237537
r1i1p1f2,2014-05-16,3,18.874086751911616
r16i1p1f2,2007-03-16,3,18.890898302476494
r6i1p1f2,1953-02-15,3,18.89369406800444
r16i1p1f2,1961-04-16,3,18.919125237641822
r6i1p1f2,1943-04-16,3,18.92479860141589
r11i1p1f2,1963-05-16,3,18.931155593610793
r16i1p1f2,1955-05-16,3,18.95186252098003
r21i1p1f2,1955-07-16,3,18.96336825424425
r11i1p1f2,1975-02-15,3,18.976748038393797
r26i1p1f2,1952-09-16,3,18.981638472799773
r11i1p1f2,2004-11-16,3,18.986027334980722
r26i1p1f2,1977-12-16,3,18.986655720297332
r11i1p1f2,1975-04-16,3,18.98888375644224
r21i1p1f2,2004-01-16,3,18.990918938393616
r16i1p1f2,1980-03-16,3,19.001607300185054
r6i1p1f2,1963-08-16,3,19.022476225337453
r11i1p1f2,2007-02-15,3,19.047454965129187
r16i1p1f2,1964-10-16,3,19.060493978171614
r6i1p1f2,1964-05-16,3,19.077353593990406
r21i1p1f2,1967-02-15,3,19.09960496502377
r16i1p1f2,2009-02-15,3,19.103324506941245
r21i1p1f2,1954-05-16,3,19.111875413697945
r21i1p1f2,1980-04-16,3,19.112089740187578
r1i1p1f2,1944-01-16,3,19.119038234684446
r6i1p1f2,1991-06-16,3,19.12019881026761
r11i1p1f2,1963-03-16,3,19.123567558476857
r21i1p1f2,1957-01-16,3,19.124625239229985
r6i1p1f2,1978-07-16,3,19.129677299779217
r16i1p1f2,1970-03-16,3,19.132939189102384
r21i1p1f2,1965-04-16,3,19.14975421262311
r26i1p1f2,1992-10-16,3,19.163138741993464
r21i1p1f2,1947-04-16,3,19.163467502217635
r6i1p1f2,1954-12-16,3,19.18122911068212
r1i1p1f2,1966-01-16,3,19.186517458854585
r16i1p1f2,1962-02-15,3,19.196426932165227
r11i1p1f2,1959-03-16,3,19.199643232888825
r11i1p1f2,1965-04-16,3,19.206034785305533
r1i1p1f2,1942-02-15,3,19.218220617151566
r21i1p1f2,1984-03-16,3,19.23718795702544
r11i1p1f2,1941-02-15,3,19.246913529518267
r11i1p1f2,1948-03-16,3,19.32186410226512
r11i1p1f2,1957-06-16,3,19.322406681843976
r26i1p1f2,1963-02-15,3,19.325967969137317
r6i1p1f2,2009-12-16,3,19.334643088972147
r21i1p1f2,1943-12-16,3,19.354811845638498
r16i1p1f2,2009-12-16,3,19.369052638215493
r1i1p1f2,2006-03-16,3,19.386568853338115
r11i1p1f2,1977-05-16,3,19.386803764529965
r16i1p1f2,1962-03-16,3,19.407009186266336
r26i1p1f2,1991-01-16,3,19.41037184280487
r26i1p1f2,1967-07-16,3,19.417828197168472
r1i1p1f2,1989-09-16,3,19.418249336248806
r26i1p1f2,1960-01-16,3,19.427532055270255
r21i1p1f2,2004-02-15,3,19.433262012161663
r16i1p1f2,2011-05-16,3,19.436911072420518
r16i1p1f2,1949-02-15,3,19.437537551849694
r16i1p1f2,1966-11-16,3,19.446814257470106
r16i1p1f2,1947-11-16,3,19.463161499589614
r1i1p1f2,1966-09-16,3,19.463225755834205
r26i1p1f2,1987-11-16,3,19.46340820368628
r6i1p1f2,1945-03-16,3,19.467844020226295
r16i1p1f2,2010-01-16,3,19.4729419207567
r26i1p1f2,1976-05-16,3,19.484826174315316
r26i1p1f2,1941-06-16,3,19.504786209028357
r6i1p1f2,1948-03-16,3,19.509801983919534
r26i1p1f2,1967-06-16,3,19.513002383445055
r16i1p1f2,1958-07-16,3,19.513660038137868
r1i1p1f2,1992-05-16,3,19.51575167179629
r1i1p1f2,1950-01-16,3,19.521802139758012
r21i1p1f2,2000-12-16,3,19.536805709470773
r6i1p1f2,1965-05-16,3,19.539714074208412
r11i1p1f2,2007-01-16,3,19.546662049568415
r11i1p1f2,1969-12-16,3,19.547522869553895
r26i1p1f2,1971-12-16,3,19.565025260412828
r11i1p1f2,1983-12-16,3,19.567784259178524
r11i1p1f2,1974-08-16,3,19.586270072304114
r11i1p1f2,2009-03-16,3,19.58825838312039
r11i1p1f2,1949-12-16,3,19.5892187739555
r21i1p1f2,1965-06-16,3,19.59102403374309
r11i1p1f2,2010-12-16,3,19.59120376103047
r16i1p1f2,1946-10-16,3,19.59377217805152
r6i1p1f2,1990-03-16,3,19.607105204693113
r1i1p1f2,1947-01-16,3,19.62558734195987
r16i1p1f2,1953-04-16,3,19.630425261433512
r26i1p1f2,1982-03-16,3,19.636752261703993
r6i1p1f2,2010-03-16,3,19.64271183477549
r1i1p1f2,1951-01-16,3,19.646272976857578
r6i1p1f2,1963-07-16,3,19.650719380558716
r26i1p1f2,1990-03-16,3,19.651066616068068
r26i1p1f2,1942-09-16,3,19.663860554556205
r1i1p1f2,1986-09-16,3,19.663936821549097
r21i1p1f2,1996-08-16,3,19.697153412842997
r21i1p1f2,1962-03-16,3,19.697318946378477
r16i1p1f2,2000-03-16,3,19.70183621305034
r6i1p1f2,1945-08-16,3,19.706280589157448
r6i1p1f2,1981-12-16,3,19.707373796956176
r11i1p1f2,1967-10-16,3,19.711839373773575
r21i1p1f2,1975-07-16,3,19.71374379220026
r21i1p1f2,1997-05-16,3,19.73718350314209
r21i1p1f2,1980-05-16,3,19.749178117712958
r26i1p1f2,2008-01-16,3,19.756498436712427
r21i1p1f2,1966-01-16,3,19.78534622502356
r1i1p1f2,2013-04-16,3,19.803249051769125
r26i1p1f2,1954-02-15,3,19.806229528407254
r21i1p1f2,1971-08-16,3,19.80627593580295
r11i1p1f2,1977-02-15,3,19.82176899653821
r1i1p1f2,1956-04-16,3,19.82312910302699
r16i1p1f2,1985-07-16,3,19.839285339185466
r16i1p1f2,1959-02-15,3,19.84220509738976
r16i1p1f2,1980-01-16,3,19.85128221214156
r1i1p1f2,1963-10-16,3,19.85706914114717
r16i1p1f2,1976-11-16,3,19.872057372204157
r26i1p1f2,1944-11-16,3,19.901829601437512
r6i1p1f2,2012-06-16,3,19.905562949254865
r26i1p1f2,1954-04-16,3,19.906602712591873
r26i1p1f2,1994-04-16,3,19.910133264945642
r11i1p1f2,2004-10-16,3,19.92526100438695
r6i1p1f2,1950-01-16,3,19.93053854156009
r16i1p1f2,1966-12-16,3,19.93451539857236
r21i1p1f2,1961-03-16,3,19.935427633944407
r16i1p1f2,1948-01-16,3,19.95122474571666
r16i1p1f2,1996-03-16,3,19.9524046314323
r26i1p1f2,1990-12-16,3,19.959486676623886
r26i1p1f2,2011-02-15,3,19.960010575600784
r21i1p1f2,1975-11-16,3,19.967656604745752
r11i1p1f2,2011-08-16,3,19.972556918509373
r11i1p1f2,2003-02-15,3,19.972899364371845
r11i1p1f2,1957-05-16,3,19.977013339679278
r1i1p1f2,1945-06-16,3,19.98926030740446
r16i1p1f2,1990-05-16,3,19.994503003754616
r6i1p1f2,1966-05-16,3,20.00054803368379
r21i1p1f2,1961-07-16,3,20.00626190020873
r16i1p1f2,1998-01-16,3,20.011086172171353
r21i1p1f2,1958-03-16,3,20.01678117432626
r16i1p1f2,1954-02-15,3,20.051498402229797
r11i1p1f2,1990-02-15,3,20.052883423695437
r16i1p1f2,1941-01-16,3,20.05559238681693
r26i1p1f2,1964-06-16,3,20.065449136194413
r26i1p1f2,1941-08-16,3,20.071253827022655
r21i1p1f2,1947-03-16,3,20.088011594841454
r21i1p1f2,1975-09-16,3,20.10234555123047
r21i1p1f2,1944-02-15,3,20.102616801095586
r21i1p1f2,2006-01-16,3,20.104645438461137
r26i1p1f2,1972-05-16,3,20.107590835067366
r26i1p1f2,1954-03-16,3,20.120118766251753
r26i1p1f2,2011-05-16,3,20.130424245997105
r11i1p1f2,1964-04-16,3,20.13069744466312
r11i1p1f2,1977-03-16,3,20.149262354997088
r1i1p1f2,1985-05-16,3,20.157074536685947
r11i1p1f2,1953-07-16,3,20.162390743497276
r6i1p1f2,1981-08-16,3,20.166166023511447
r6i1p1f2,1984-07-16,3,20.16722158881212
r26i1p1f2,1949-08-16,3,20.167240429794397
r26i1p1f2,1974-11-16,3,20.16851364882552
r1i1p1f2,2008-01-16,3,20.17757796208532
r26i1p1f2,1976-04-16,3,20.182168022013947
r16i1p1f2,1986-01-16,3,20.18285960063614
r26i1p1f2,1960-11-16,3,20.18343218260572
r1i1p1f2,1950-03-16,3,20.19687148682862
r1i1p1f2,1998-07-16,3,20.1990652173399
r11i1p1f2,1984-10-16,3,20.20422302472242
r6i1p1f2,1963-09-16,3,20.207595374105058
r1i1p1f2,1996-01-16,3,20.238357479472036
r21i1p1f2,1971-09-16,3,20.2389447520336
r1i1p1f2,1967-08-16,3,20.250567986338563
r1i1p1f2,2013-06-16,3,20.253352111760407
r6i1p1f2,1967-03-16,3,20.257761208985826
r11i1p1f2,1964-03-16,3,20.2710305461064
r6i1p1f2,1943-12-16,3,20.284198348334446
r1i1p1f2,1981-10-16,3,20.289294024831538
r16i1p1f2,1990-06-16,3,20.297541889301968
r6i1p1f2,1952-02-15,3,20.304451582078418
r6i1p1f2,1970-05-16,3,20.304579708281434
r21i1p1f2,1957-04-16,3,20.305634753712873
r26i1p1f2,1949-03-16,3,20.31073135495117
r6i1p1f2,1983-08-16,3,20.317189365960477
r21i1p1f2,1995-07-16,3,20.335301891693298
r21i1p1f2,2006-03-16,3,20.352493998779753
r21i1p1f2,1998-05-16,3,20.354790712779483
r1i1p1f2,1984-12-16,3,20.383638614626477
r16i1p1f2,1947-06-16,3,20.38453945574436
r6i1p1f2,1946-10-16,3,20.39425059285865
r6i1p1f2,1970-06-16,3,20.399637941265567
r6i1p1f2,1956-02-15,3,20.40932056338035
r16i1p1f2,1964-01-16,3,20.419455305216534
r21i1p1f2,1960-08-16,3,20.42055607746441
r11i1p1f2,1959-04-16,3,20.422581283442412
r1i1p1f2,1993-02-15,3,20.423364086391945
r6i1p1f2,1989-02-15,3,20.423376459643922
r11i1p1f2,2003-04-16,3,20.433855552613252
r16i1p1f2,1962-09-16,3,20.436849798716615
r6i1p1f2,1949-12-16,3,20.4406307726986
r21i1p1f2,1940-12-16,3,20.448772269281374
r26i1p1f2,1940-12-16,3,20.45678361502868
r11i1p1f2,1953-02-15,3,20.46053143139094
r6i1p1f2,1976-11-16,3,20.463389320418454
r26i1p1f2,1947-12-16,3,20.467014929810315
r11i1p1f2,1984-08-16,3,20.475741702905346
r16i1p1f2,1951-02-15,3,20.489784952396832
r21i1p1f2,1960-12-16,3,20.493693378397282
r21i1p1f2,1980-02-15,3,20.497540400853293
r1i1p1f2,1996-02-15,3,20.500548659894797
r16i1p1f2,1982-01-16,3,20.520863068021555
r16i1p1f2,1992-07-16,3,20.530718794976764
r6i1p1f2,2013-12-16,3,20.532933221785214
r1i1p1f2,1981-02-15,3,20.538338730235218
r1i1p1f2,1987-04-16,3,20.560887532784736
r6i1p1f2,1991-02-15,3,20.564242242554453
r6i1p1f2,1967-05-16,3,20.56474123003625
r16i1p1f2,1972-04-16,3,20.57196730418032
r16i1p1f2,1995-04-16,3,20.57358692885476
r6i1p1f2,1944-10-16,3,20.573810772995085
r26i1p1f2,1991-07-16,3,20.574599659866905
r26i1p1f2,1999-12-16,3,20.583628097287093
r21i1p1f2,1980-11-16,3,20.58948251368455
r21i1p1f2,1958-02-15,3,20.59035653380088
r1i1p1f2,1946-12-16,3,20.598066513367655
r6i1p1f2,2005-05-16,3,20.603947655009417
r11i1p1f2,1989-01-16,3,20.632882776161026
r16i1p1f2,1940-12-16,3,20.645713894276106
r21i1p1f2,1943-04-16,3,20.65406133110357
r6i1p1f2,1954-11-16,3,20.660426556635
r6i1p1f2,1952-07-16,3,20.660976892549947
r1i1p1f2,1949-12-16,3,20.674370582914264
r6i1p1f2,1977-11-16,3,20.674943471607758
r26i1p1f2,1959-02-15,3,20.678690476392894
r21i1p1f2,1958-01-16,3,20.692050147504744
r11i1p1f2,1967-04-16,3,20.703734178605124
r11i1p1f2,1981-09-16,3,20.71465797086059
r26i1p1f2,1969-04-16,3,20.71978463158298
r16i1p1f2,1970-09-16,3,20.7259072803789
r26i1p1f2,1997-02-15,3,20.738363013489746
r1i1p1f2,1998-04-16,3,20.769488099362484
r21i1p1f2,1951-03-16,3,20.778466343933836
r21i1p1f2,1966-11-16,3,20.78417346664286
r1i1p1f2,1950-12-16,3,20.805434957509775
r1i1p1f2,1998-05-16,3,20.829394747647093
r11i1p1f2,1977-08-16,3,20.853931049037087
r1i1p1f2,1962-06-16,3,20.863438765833763
r11i1p1f2,1948-01-16,3,20.866958804660932
r21i1p1f2,2014-09-16,3,20.86985031066337
r11i1p1f2,1947-01-16,3,20.886575601631527
r26i1p1f2,2000-07-16,3,20.887272669365842
r26i1p1f2,1952-08-16,3,20.8995780812599
r1i1p1f2,1977-12-16,3,20.902975948075483
r16i1p1f2,1963-06-16,3,20.903639786568014
r1i1p1f2,1993-04-16,3,20.90697836039312
r21i1p1f2,1992-05-16,3,20.9200158472123
r26i1p1f2,1964-10-16,3,20.94299638541012
r6i1p1f2,1965-01-16,3,20.943365222742173
r6i1p1f2,1948-12-16,3,20.95203068166316
r11i1p1f2,1985-06-16,3,20.954774355757273
r11i1p1f2,1989-06-16,3,20.96602841350522
r1i1p1f2,1981-01-16,3,20.977660039349693
r16i1p1f2,1963-04-16,3,20.982626373932266
r21i1p1f2,1944-01-16,3,20.983105437061322
r21i1p1f2,1964-07-16,3,20.985163076403136
r11i1p1f2,1973-05-16,3,20.987356370352583
r6i1p1f2,1966-10-16,3,20.99004701243919
r11i1p1f2,1966-01-16,3,20.991966520837572
r16i1p1f2,1996-10-16,3,20.997548234370036
r6i1p1f2,1958-07-16,3,20.999286973546212
r26i1p1f2,1987-09-16,3,21.006319342550317
r26i1p1f2,1980-05-16,3,21.006391405095986
r16i1p1f2,1990-08-16,3,21.015754007611104
r26i1p1f2,1980-07-16,3,21.022163315681013
r1i1p1f2,1972-07-16,3,21.030598301091285
r6i1p1f2,2013-11-16,3,21.03183710240777
r1i1p1f2,1981-11-16,3,21.062431477506355
r16i1p1f2,1980-10-16,3,21.08507368912802
r26i1p1f2,1972-10-16,3,21.08996318294328
r26i1p1f2,1990-02-15,3,21.09418839961286
r26i1p1f2,1971-11-16,3,21.09868696192984
r1i1p1f2,1963-09-16,3,21.1239545032269
r11i1p1f2,1951-12-16,3,21.135927724712523
r16i1p1f2,1996-08-16,3,21.142499078392017
r1i1p1f2,1987-09-16,3,21.15242328451121
r1i1p1f2,1965-11-16,3,21.156366007034663
r11i1p1f2,2004-04-16,3,21.17160986405021
r26i1p1f2,1951-09-16,3,21.176627573092105
r6i1p1f2,2006-04-16,3,21.18065231645649
r21i1p1f2,1959-11-16,3,21.18663624901736
r6i1p1f2,1961-10-16,3,21.188793016029578
r16i1p1f2,2009-10-16,3,21.19625617241247
r16i1p1f2,1955-04-16,3,21.199465333406444
r16i1p1f2,1989-07-16,3,21.200349655650506
r11i1p1f2,1972-01-16,3,21.20181531458319
r26i1p1f2,1954-07-16,3,21.226718605032023
r21i1p1f2,1985-06-16,3,21.230714364326154
r16i1p1f2,1989-04-16,3,21.23746996333376
r6i1p1f2,1980-05-16,3,21.25688502724448
r6i1p1f2,1984-04-16,3,21.26045656489041
r21i1p1f2,1941-05-16,3,21.26397517736061
r11i1p1f2,2011-07-16,3,21.274619724797084
r6i1p1f2,1991-03-16,3,21.275292070267113
r1i1p1f2,1945-05-16,3,21.288448255537105
r16i1p1f2,1965-02-15,3,21.30403840355079
r26i1p1f2,1971-08-16,3,21.313214801349737
r1i1p1f2,2009-06-16,3,21.313939658277555
r1i1p1f2,2009-09-16,3,21.31607582386777
r26i1p1f2,2009-07-16,3,21.323491283610096
r16i1p1f2,1974-02-15,3,21.325724341127117
r11i1p1f2,1950-12-16,3,21.360823779689568
r1i1p1f2,1968-11-16,3,21.374181501771936
r26i1p1f2,1953-05-16,3,21.381235591744403
r16i1p1f2,1977-03-16,3,21.381860368791422
r21i1p1f2,2003-12-16,3,21.391337189822217
r21i1p1f2,1954-02-15,3,21.398781391898474
r11i1p1f2,1954-05-16,3,21.40692356969564
r11i1p1f2,1947-12-16,3,21.420460380505
r11i1p1f2,1942-04-16,3,21.420802879741302
r11i1p1f2,1941-11-16,3,21.425352901090648
r11i1p1f2,1946-04-16,3,21.431502149537934
r26i1p1f2,2005-02-15,3,21.437262097166247
r1i1p1f2,1943-02-15,3,21.456420720465438
r11i1p1f2,1980-07-16,3,21.477766375793816
r16i1p1f2,1963-02-15,3,21.49385554397224
r6i1p1f2,1965-06-16,3,21.518636117591928
r6i1p1f2,1979-10-16,3,21.521339705180488
r6i1p1f2,1945-01-16,3,21.52996195687517
r16i1p1f2,1956-01-16,3,21.53476221893918
r11i1p1f2,1973-02-15,3,21.542631636209833
r16i1p1f2,1982-03-16,3,21.555366961472956
r6i1p1f2,1945-05-16,3,21.557583703974135
r1i1p1f2,1946-11-16,3,21.55998280752051
r1i1p1f2,1985-06-16,3,21.56273437073704
r6i1p1f2,1984-11-16,3,21.5809983979106
r26i1p1f2,1996-04-16,3,21.582569071764848
r11i1p1f2,1990-03-16,3,21.589018457008308
r21i1p1f2,1992-06-16,3,21.592159552558822
r21i1p1f2,1989-05-16,3,21.60114826362969
r11i1p1f2,1950-11-16,3,21.602515708374746
r21i1p1f2,1954-04-16,3,21.60414446556117
r16i1p1f2,1947-10-16,3,21.60758377454726
r11i1p1f2,1975-03-16,3,21.6150695490326
r21i1p1f2,1995-10-16,3,21.617910605481136
r1i1p1f2,1946-10-16,3,21.62304158817542
r11i1p1f2,1952-11-16,3,21.62669688241113
r6i1p1f2,2014-06-16,3,21.628222856746717
r16i1p1f2,2001-12-16,3,21.63999828373963
r21i1p1f2,1988-10-16,3,21.64455929942877
r1i1p1f2,1981-12-16,3,21.648096387184175
r11i1p1f2,2006-07-16,3,21.657760890726315
r26i1p1f2,1981-10-16,3,21.663605953268824
r11i1p1f2,2003-06-16,3,21.66956795051735
r6i1p1f2,1983-02-15,3,21.687975969637968
r1i1p1f2,1980-12-16,3,21.6939980390667
r6i1p1f2,1955-09-16,3,21.70948193374068
r11i1p1f2,1948-04-16,3,21.711359937600328
r6i1p1f2,2014-05-16,3,21.716133162099414
r16i1p1f2,1986-02-15,3,21.727977054214982
r26i1p1f2,2009-01-16,3,21.729686584900765
r1i1p1f2,1969-01-16,3,21.738396881632816
r1i1p1f2,1982-01-16,3,21.745684795666413
r1i1p1f2,2002-05-16,3,21.759294838172185
r6i1p1f2,2014-01-16,3,21.76313218606974
r16i1p1f2,1962-05-16,3,21.764342061846456
r11i1p1f2,1996-07-16,3,21.76681969441955
r21i1p1f2,1995-09-16,3,21.77989264316339
r16i1p1f2,2000-02-15,3,21.79376002897731
r16i1p1f2,2014-05-16,3,21.80411449132863
r11i1p1f2,1988-11-16,3,21.813246015180706
r21i1p1f2,1956-10-16,3,21.81395606293178
r26i1p1f2,1991-03-16,3,21.82844053439037
r26i1p1f2,1993-02-15,3,21.83480855860968
